setting,shape,seed,method,half,cells,lo_ratio,cov,seconds
n23,normal,290020,Oracle04,2.031869399962564,15,0.824402690138282,0.9578331209065568,
n23,normal,290020,Plug,1.9847962478691237,15,0.824402690138282,0.952832854871557,
n23,normal,290020,Dlow,2.091454885127912,15,0.824402690138282,0.9635126934227712,
n23,normal,290020,S,2.0956336203333605,15,0.824402690138282,0.9638852955759412,
n23,normal,290024,CP_PAC,2.018906980369588,11,0.922080335267097,0.9565031114191068,
n23,normal,290024,Oracle,1.6708811490355056,11,0.922080335267097,0.905254844331236,
n23,normal,290024,Oracle04,1.697769959530663,11,0.922080335267097,0.9104488122153644,
n23,normal,290024,Plug,1.5757406581614966,11,0.922080335267097,0.8849144167351226,
n23,normal,290024,Dlow,1.7347244634757713,11,0.922080335267097,0.9172103789245218,
n23,normal,290024,S,1.7381904498753948,11,0.922080335267097,0.9178227386845594,
n23,normal,290019,CP_PAC,2.2464131385844164,18,0.6991638850123785,0.9753224424544704,
n23,normal,290019,Oracle,1.95842358763444,18,0.6991638850123785,0.949819670780888,
n23,normal,290019,Oracle04,1.9862114090873728,18,0.6991638850123785,0.9529901454487985,
n23,normal,290019,Plug,1.9985369201414735,18,0.6991638850123785,0.9543415185967976,
n23,normal,290019,Dlow,2.087154492729917,18,0.6991638850123785,0.9631258284395074,
n23,normal,290019,S,2.091324635734196,18,0.6991638850123785,0.9635010271254916,
n23,normal,290018,CP_PAC,2.3736826952484065,20,0.7140865692264126,0.9823883220770288,
n23,normal,290018,Oracle,2.1102924802990226,20,0.7140865692264126,0.9651668290948086,
n23,normal,290018,Oracle04,2.138790124579033,20,0.7140865692264126,0.967547330379801,
n23,normal,290018,Plug,2.1386511172211087,20,0.7140865692264126,0.9675360656952654,
n23,normal,290018,Dlow,2.22325363304192,20,0.7140865692264126,0.9738012978432558,
n23,normal,290018,S,2.2276957026715816,20,0.7140865692264126,0.9740991862159772,
n23,normal,290014,CP_PAC,2.7159496049462204,24,0.7896065885624843,0.9933914023361065,
n23,normal,290014,Oracle,2.4979046560914004,24,0.7896065885624843,0.9875070210371704,
n23,normal,290014,Oracle04,2.5287394825085534,24,0.7896065885624843,0.9885527038955008,
n23,normal,290014,Plug,2.494980857173253,24,0.7896065885624843,0.9874036074516432,
n23,normal,290014,Dlow,2.574860120510308,24,0.7896065885624843,0.9899719367143014,
n23,normal,290014,S,2.5800047013048517,24,0.7896065885624843,0.9901201029889996,
n23,normal,290021,CP_PAC,2.537270071252723,21,0.7640164669017456,0.9888279270193732,
n23,normal,290021,Oracle,2.2987437259022454,21,0.7640164669017456,0.9784805040039573,
n23,normal,290021,Oracle04,2.3282993839058985,21,0.7640164669017456,0.9801037879995632,
n23,normal,290021,Plug,2.3044756214395714,21,0.7640164669017456,0.9788040407024692,
n23,normal,290021,Dlow,2.388801956425072,21,0.7640164669017456,0.9830965885569768,
n23,normal,290021,S,2.393574792265396,21,0.7640164669017456,0.983314920838066,
n23,normal,290025,CP_PAC,2.321100819901317,16,0.8516204414634768,0.979718596845141,
n23,normal,290025,Oracle,2.0482496317858137,16,0.8516204414634768,0.9594644544610108,
n23,normal,290025,Oracle04,2.076442246446567,16,0.8516204414634768,0.9621469326017592,
n23,normal,290025,Plug,2.013734457061892,16,0.8516204414634768,0.9559625796783692,
n23,normal,290025,Dlow,2.1254004012175884,16,0.8516204414634768,0.966446783159226,
n23,normal,290025,S,2.129646959699628,16,0.8516204414634768,0.9667992289962086,
n23,normal,290026,CP_PAC,2.16108212862674,16,0.7339819365249197,0.9693110041824688,
n23,normal,290026,Oracle,1.8533514130022195,16,0.7339819365249197,0.9361679934661002,
n23,normal,290026,Oracle04,1.8807363818443943,16,0.7339819365249197,0.9399922120017156,
n23,normal,290026,Plug,1.880024001444614,16,0.7339819365249197,0.9398951930918562,
n23,normal,290026,Dlow,1.980204909326319,16,0.7339819365249197,0.952319491546133,
n23,normal,290026,S,1.9841613666362257,16,0.7339819365249197,0.9527621461747684,
n23,normal,290016,CP_PAC,2.6707425493875983,29,0.6169860114629017,0.9924316329869576,
n23,normal,290016,Oracle,2.4479962186427797,29,0.6169860114629017,0.9856346836794264,
n23,normal,290016,Oracle04,2.4784949710369464,29,0.6169860114629017,0.9868062028962354,
n23,normal,290016,Plug,2.497898727705301,29,0.6169860114629017,0.9875068121154762,
n23,normal,290016,Dlow,2.559668276851105,29,0.6169860114629017,0.9895227881828326,
n23,normal,290016,S,2.5647825042814016,29,0.6169860114629017,0.9896759502867172,
n23,normal,290022,CP_PAC,2.655543194507715,21,0.8318009060382208,0.9920819207712565,
n23,normal,290022,Oracle,2.4313159117698007,21,0.8318009060382208,0.9849559089741846,
n23,normal,290022,Oracle04,2.4617143649027806,21,0.8318009060382208,0.9861725260828682,
n23,normal,290022,Plug,2.412666935285189,21,0.8318009060382208,0.9841637164293284,
n23,normal,290022,Dlow,2.5013543267895515,21,0.8318009060382208,0.987628067142406,
n23,normal,290022,S,2.5063520427149504,21,0.8318009060382208,0.9878015901185376,
n23,normal,290023,CP_PAC,2.6110597353291567,22,0.7679571577616202,0.9909737874176004,
n23,normal,290023,Oracle,2.381661861914666,22,0.7679571577616202,0.9827652852569324,
n23,normal,290023,Oracle04,2.411738751191284,22,0.7679571577616202,0.984123346804882,
n23,normal,290023,Plug,2.388808074370294,22,0.7679571577616202,0.9830968700184336,
n23,normal,290023,Dlow,2.4672640666677825,22,0.7679571577616202,0.9863850088906048,
n23,normal,290023,S,2.4721936701174374,22,0.7679571577616202,0.9865713254756184,
n23,normal,290027,CP_PAC,2.67961991031682,21,0.8455501425078071,0.992629420078351,
n23,normal,290027,Oracle,2.457835669841533,21,0.8455501425078071,0.9860222882941824,
n23,normal,290027,Oracle04,2.488399625167385,21,0.8455501425078071,0.9871680546356963,
n23,normal,290027,Plug,2.436998512571975,21,0.8455501425078071,0.9851902597188442,
n23,normal,290027,Dlow,2.524207515394912,21,0.8455501425078071,0.988404054504992,
n23,normal,290027,S,2.5292508920823296,21,0.8455501425078071,0.9885693715696,
n23,normal,290028,CP_PAC,2.1331920023259507,15,0.7638894617513968,0.967091021067443,
n23,normal,290028,Oracle,1.818369240352364,15,0.7638894617513968,0.930992283558812,
n23,normal,290028,Oracle04,1.845636964240424,15,0.7638894617513968,0.9350550644357738,
n23,normal,290028,Plug,1.8274624932090864,15,0.7638894617513968,0.9323697394165552,
n23,normal,290028,Dlow,1.9378849569550325,15,0.7638894617513968,0.9473627403483412,
n23,normal,290028,S,1.941756858831244,15,0.7638894617513968,0.9478334582134564,
n23,normal,290029,CP_PAC,2.5391042089117613,17,0.9352891444775692,0.9888863285524396,
n23,normal,290029,Oracle,2.3007684068378023,17,0.9352891444775692,0.9785952748849652,
n23,normal,290029,Oracle04,2.3303341515079925,17,0.9352891444775692,0.9802115029079366,
n23,normal,290029,Plug,2.2410051927094283,17,0.9352891444775692,0.9749742613488984,
n23,normal,290029,Dlow,2.3480564803910267,17,0.9352891444775692,0.9811283405896722,
n23,normal,290029,S,2.352747906607658,17,0.9352891444775692,0.9813647368517288,
n23,normal,290033,CP_PAC,2.4771623720039644,19,0.8017335800469115,0.9867568361008794,
n23,normal,290033,Oracle,2.230232723594755,19,0.8017335800469115,0.9742680031313432,
n23,normal,290033,Oracle04,2.259382620412263,19,0.8017335800469115,0.9761404054584653,
n23,normal,290033,Plug,2.2226851632152425,19,0.8017335800469115,0.9737629629526112,
n23,normal,290033,Dlow,2.314132696604092,19,0.8017335800469115,0.9793395556152568,
n23,normal,290033,S,2.3187563429653606,19,0.8017335800469115,0.9795917484111702,
n23,normal,290037,CP_PAC,1.885058591635046,13,0.6786528601799965,0.9405780722235826,
n23,normal,290037,Oracle,1.4880109443664988,13,0.6786528601799965,0.8632519926040301,
n23,normal,290037,Oracle04,1.5147229312227402,13,0.6786528601799965,0.8701574152927241,
n23,normal,290037,Plug,1.5621804251372062,13,0.6786528601799965,0.8817545093388752,
n23,normal,290037,Dlow,1.678039703205757,13,0.6786528601799965,0.9066606515469862,
n23,normal,290037,S,1.681392433228187,13,0.6786528601799965,0.907313285683034,
n23,normal,290031,CP_PAC,2.396873745523147,20,0.7246342886278287,0.9834643797694776,
