p,q,x,L,U,tol,evals,beta,ell,seconds
0.9,0.9,0.3555,0.2201900391379291,0.22239193952930839,0.01,29646610,5.613225564190816,0.38707448968395214,44.66594648361206
0.9,0.9,0.356,0.2162529248796819,0.2184154541284787,0.01,31298832,5.714891711089651,0.38014001139932074,46.44578790664673
0.9,0.9,0.3565,0.2122428312782861,0.21436525959106897,0.01,30511204,5.822319285439916,0.37307766764832845,45.168675661087036
0.9,0.9,0.357,0.20815554495701555,0.2102371004065857,0.01,31188568,5.936082090386251,0.36588005356423997,46.48884701728821
0.9,0.9,0.3575,0.20398643028145047,0.20602629458426497,0.01,30693874,6.05682273023925,0.3585390146986889,44.14371991157532
0.9,0.9,0.358,0.19973036765108387,0.20172767132759473,0.01,31510430,6.185295826314741,0.3510456466813982,45.38881230354309
0.9,0.9,0.3585,0.19538167968864548,0.19733549648553192,0.01,31314160,6.322345826684917,0.3433899535008795,45.29177713394165
0.9,0.9,0.359,0.190934042293098,0.19666206356189092,0.03,37298956,6.468986306691841,0.335560783960497,51.56990337371826
0.9,0.9,0.3595,0.18638037658044088,0.1882441803462453,0.01,33115234,6.626383102756265,0.3275459375617727,43.35802698135376
0.9,0.9,0.36,0.18171271643962636,0.18716409793281516,0.03,39602814,6.795922763928198,0.31933120575013507,50.0775191783905
0.9,0.9,0.3605,0.17692204462075833,0.17869126506696592,0.01,33112870,6.979239388761653,0.3109008452038645,45.16085481643677
0.9,0.9,0.361,0.17199808770448033,0.17715803033561475,0.03,37507126,7.178318498032118,0.3022368032105133,47.37178111076355
0.9,0.9,0.3615,0.16692905659548973,0.17193692829335444,0.03,37810000,7.395544778416792,0.29331842874767383,48.65473675727844
0.9,0.9,0.362,0.16170131373050717,0.1665523531424224,0.03,37869904,7.633854713581957,0.2841219308544724,49.197561264038086
0.9,0.9,0.3625,0.15629893999692285,0.16098790819683054,0.03,39316486,7.896899976693234,0.27461912411678663,50.23899865150452
0.9,0.9,0.363,0.15070316174701426,0.15522425659942468,0.03,41000944,8.18926781675833,0.264777218504931,49.428675174713135
0.9,0.9,0.3635,0.14489157835273397,0.15938073618800738,0.1,48410840,8.516849563283094,0.25455686743590683,51.40751099586487
0.9,0.9,0.364,0.13883709824436036,0.1527208080687964,0.1,48320738,8.887319277639875,0.24391057614247447,51.60900950431824
0.9,0.9,0.3645,0.13250643650764057,0.14575708015840463,0.1,49972832,9.310930455418202,0.23277974059992373,53.41822338104248
0.9,0.9,0.365,0.12585793065027354,0.1384437237153009,0.1,50909368,9.801734757795895,0.22109147160944237,54.07910346984863
0.9,0.9,0.3655,0.11883825327000712,0.13072207859700785,0.1,52279340,10.379591627786784,0.20875205339449868,55.933221101760864
0.9,0.9,0.366,0.11137725314534072,,,58027386,11.073700472568007,0.1956383761489024,61.82077193260193
0.9036,0.9,0.01,0.9921564548155244,0.9931486112703398,0.001,14407344,0.19561550454397567,1.8787862371345094,25.6107280254364
0.9036,0.9,0.0105,0.9918379212114896,0.992829759132701,0.001,13543630,0.16743720026273562,1.8760414712647393,24.45177125930786
0.9036,0.9,0.011,0.9915180714895195,0.992509589561009,0.001,15149486,0.1407061986525026,1.8733646356927147,25.84710454940796
0.9036,0.9,0.0115,0.991196814098197,0.9921880109122951,0.001,13714324,0.11528107336947148,1.8707507872613793,24.839854955673218
0.9036,0.9,0.012,0.9908740713479877,0.9918649454193356,0.001,13551974,0.09103901338356271,1.8681953664456934,24.74376606941223
0.9036,0.9,0.0125,0.9905497770851661,0.9915403268622511,0.001,15366690,0.06787493747765448,1.8656945634609947,27.66116976737976
0.9036,0.9,0.013,0.9902238748177264,0.9912140986925441,0.001,13706260,0.04569549055083481,1.8632445002268887,25.901414155960083
0.9036,0.9,0.0135,0.9898963161928956,0.9908862125090885,0.001,15484008,0.024419719381040424,1.8608424485185973,29.254412412643433
0.9036,0.9,0.014,0.9895670597510382,0.9905566268107892,0.001,15722200,0.003975271417827291,1.8584851799053812,29.584084272384644
0.9036,0.9,0.0145,0.9892360698977412,0.9902253059676388,0.001,15472714,0.015698151101960225,1.8561693562008674,30.09603476524353
0.9036,0.9,0.015,0.9889033160531393,0.9898922193691924,0.001,15452798,0.034661880195449295,1.8538940676779547,29.654667139053345
0.9036,0.9,0.0155,0.9885687719394196,0.9895573407113589,0.001,15394688,0.05296341561796193,1.8516555973727997,28.307659149169922
0.9036,0.9,0.016,0.988232414984799,0.9892206473997837,0.001,15033220,0.07064991120277984,1.8494528150949745,28.565882205963135
0.9036,0.9,0.0165,0.9878942258201924,0.9888821200460125,0.001,15215938,0.0877623409478007,1.8472835320163494,28.535422325134277
0.9036,0.9,0.017,0.9875541878527696,0.9885417420406223,0.001,14893592,0.10433657261788155,1.8451460124232413,28.605984210968018
0.9036,0.9,0.0175,0.9872122869029668,0.9881994991898697,0.001,14650768,0.12040702554445898,1.843038768423379,27.49321150779724
0.9036,0.9,0.018,0.9868685108942441,0.9878553794051382,0.001,14727258,0.13600452967644283,1.8409603073117156,27.70069408416748
0.9036,0.9,0.0185,0.9865228495869005,0.9875093724364873,0.001,14126342,0.15115625436045277,1.8389090440581783,26.846962690353394
0.9036,0.9,0.019,0.9861752943488069,0.9871614696431557,0.001,13468780,0.16588850006323105,1.836884036582781,27.06386685371399
0.9036,0.9,0.0195,0.9858258379573462,0.9868116637953035,0.001,13661820,0.18022397721987668,1.8348839554134886,26.702949047088623
0.9036,0.9,0.02,0.9854744744276761,0.9864599489021036,0.001,13577500,0.1941849273914306,1.8329075698354844,26.13315463066101
0.9036,0.9,0.0205,0.9851211988634629,0.9861063200623263,0.001,13541054,0.20779080025314775,1.830953935104056,25.88209342956543
0.9036,0.9,0.021,0.9847660073266693,0.9857507733339959,0.001,14010256,0.2210600032235245,1.829021903484696,27.975157499313354
0.9036,0.9,0.0215,0.9844088967237703,0.985393305620494,0.001,13938706,0.2340089973683924,1.8271110341342853,27.600203275680542
0.9036,0.9,0.022,0.9840498647059982,0.9850339145707041,0.001,13185560,0.24665422964480713,1.8252200532765686,26.800588846206665
0.9036,0.9,0.0225,0.9836889095817161,0.9846725984912976,0.001,13308602,0.25901001051435285,1.8233481143442374,27.167148113250732
0.9036,0.9,0.023,0.9833260302392697,0.9843093562695089,0.001,12809602,0.27108998481178626,1.8214947021098384,26.11899495124817
0.9036,0.9,0.0235,0.9829612260789165,0.9839441873049952,0.001,14190382,0.28290633654699354,1.8196590294711763,27.174723863601685
0.9036,0.9,0.024,0.9825944969526453,0.9835770914495978,0.001,13915524,0.29447122826595523,1.8178403689542086,26.697704076766968
0.9036,0.9,0.0245,0.9822258431108859,0.9832080689539967,0.001,13455538,0.3057958396291784,1.8160381682805624,26.095450401306152
0.9036,0.9,0.025,0.9818552651552248,0.98283712042038,0.001,12647758,0.3168900531805159,1.8142515467946374,25.58967924118042
0.9036,0.9,0.0255,0.9814827639963817,0.9824642467603779,0.001,12756400,0.3277636533261337,1.8124803645906784,25.48321843147278
0.9036,0.9,0.026,0.9811083408168166,0.9820894491576333,0.001,12404290,0.33842608004018676,1.8107234876573954,24.31847071647644
0.9036,0.9,0.0265,0.9807319970373962,0.9817127290344335,0.001,11976976,0.3488851038207855,1.8089809957621892,24.109796285629272
0.9036,0.9,0.027,0.980353734287644,0.9813340880219316,0.001,11723572,0.35914978249902796,1.807252084687506,23.431988954544067
0.9036,0.9,0.0275,0.9799735543791586,0.9809535279335376,0.001,12706304,0.3692268210065909,1.8055362856376251,24.825005292892456
0.9036,0.9,0.028,0.9795914592818317,0.9805710507411134,0.001,12495810,0.3791232508012404,1.8038332390719731,24.09777808189392
0.9036,0.9,0.0285,0.9792074511025475,0.98018665855365,0.001,12134248,0.38884680822089107,1.802142476090446,24.6760995388031
0.9036,0.9,0.029,0.9788215320660891,0.9798003535981551,0.001,11848900,0.3984027164351518,1.8004635592694966,24.7114577293396
0.9036,0.9,0.0295,0.9784337044980053,0.9794121382025032,0.001,11586528,0.4077979113278024,1.7987959584008608,23.785639762878418
0.9036,0.9,0.03,0.9780439708092201,0.9790220147800293,0.001,11171086,0.41703722859514414,1.7971396207273531,23.43163228034973
0.9036,0.9,0.0305,0.9776523334822099,0.978629985815692,0.001,11628924,0.42612677742662014,1.7954939520250197,24.681158542633057
0.9036,0.9,0.031,0.9772587950585645,0.978236053853623,0.001,11223474,0.435071329146399,1.7938587825170973,24.185296773910522
0.9036,0.9,0.0315,0.9768633581277963,0.9778402214859241,0.001,10956450,0.44387628560808157,1.7922336040529223,23.842804431915283
0.9036,0.9,0.032,0.9764660253172665,0.9774424913425837,0.001,11620840,0.45254505795751077,1.790618280906828,23.88718867301941
0.9036,0.9,0.0325,0.9760667992831162,0.9770428660823992,0.001,11368158,0.4610833907823067,1.789012202225962,23.942479848861694
0.9036,0.9,0.033,0.9756656827020826,0.9766413483847847,0.001,11200398,0.469494826031483,1.7874154191811382,24.079458475112915
0.9036,0.9,0.0335,0.9752626782641381,0.9762379409424021,0.001,10684876,0.47778310336432384,1.7858277829980256,22.88299036026001
0.9036,0.9,0.034,0.9748577886658552,0.975832646454521,0.001,11105106,0.4859525845168424,1.7842483236645772,22.923397541046143
0.9036,0.9,0.0345,0.974451016604406,0.9754254676210103,0.001,10847934,0.4940065572522516,1.7826775108566852,22.613255262374878
0.9036,0.9,0.035,0.97404236477219,0.975016407136962,0.001,10639716,0.5019487307316658,1.7811146995629485,22.279797077178955
0.9036,0.9,0.0355,0.9736318358519397,0.9746054676877915,0.001,10414262,0.5097821279427226,1.7795596335073522,22.327818155288696
0.9036,0.9,0.036,0.973219432512388,0.9735113983421416,0.0003,7844762,0.5175100644253431,1.7780125897873822,19.75197458267212
0.9036,0.9,0.0365,0.9728051574042735,0.9730969989514948,0.0003,7680794,0.5251359990801386,1.7764726366197343,19.467381477355957
0.9036,0.9,0.037,0.9723890131568268,0.9726807298607738,0.0003,7500856,0.5326616434311147,1.7749400291989292,19.382928609848022
0.9036,0.9,0.0375,0.9719710023745576,0.9722625936752699,0.0003,7364518,0.5400911691577259,1.7734145232835452,19.072575569152832
0.9036,0.9,0.038,0.9715511276343815,0.9718425929726717,0.0003,7200224,0.5474266931663919,1.7718956317377046,18.397215366363525
0.9036,0.9,0.0385,0.9711293914830513,0.9714207303004962,0.0003,7058258,0.5546704197761633,1.770383409607937,18.84627079963684
0.9036,0.9,0.039,0.9707057964348403,0.9709970081737708,0.0003,6933906,0.5618250609612727,1.7688776879559125,18.639423370361328
0.9036,0.9,0.0395,0.970280344969461,0.9705714290729518,0.0003,6791188,0.5688930220525569,1.7673782971330654,18.770228624343872
0.9036,0.9,0.04,0.9698530395302193,0.9701439954420783,0.0003,6673318,0.5758766339079734,1.765884755849832,17.938170194625854
0.9036,0.9,0.0405,0.969423882522364,0.9697147096871207,0.0003,6554182,0.5827774746070629,1.7643973829526227,17.81852674484253
0.9036,0.9,0.041,0.968992876311592,0.9692835741744855,0.0003,6424780,0.5895983673379322,1.762915446509454,17.429991483688354
0.9036,0.9,0.0415,0.9685600232227725,0.9688505912297393,0.0003,6293576,0.5963415946341188,1.7614392873991664,17.284796714782715
0.9036,0.9,0.042,0.9681253255387359,0.9684157631363974,0.0003,6199012,0.603008486349345,1.759968773174476,16.962615489959717
0.9036,0.9,0.0425,0.9676887854992966,0.9679790921349464,0.0003,6073392,0.6096006604319608,1.7585032914805814,16.657784938812256
0.9036,0.9,0.043,0.9672504053003195,0.9675405804219095,0.0003,6024440,0.616120578214819,1.757042892938634,16.891080141067505
0.9036,0.9,0.0435,0.9668101870929344,0.9671002301490623,0.0003,5902716,0.6225691492418034,1.7555875002761303,16.630179405212402
0.9036,0.9,0.044,0.9663681329828638,0.9666580434227586,0.0003,5801234,0.6289492412272271,1.7541371009946016,16.685818910598755
0.9036,0.9,0.0445,0.9659242450297993,0.9662140223033082,0.0003,5657468,0.6352614543282157,1.7526913612561652,16.46722912788391
0.9036,0.9,0.045,0.9654785252469164,0.9657681688044903,0.0003,5616912,0.6415075088675197,1.7512504195954643,16.334580183029175
0.9036,0.9,0.0455,0.9650309756004197,0.9653204848930999,0.0003,5437042,0.647689723164579,1.7498138045169398,16.064488649368286
0.9036,0.9,0.046,0.96458159800919,0.9648709724885927,0.0003,5383500,0.6538083351686607,1.7483814879774795,15.819575786590576
0.9036,0.9,0.0465,0.9641303943444771,0.9644196334627805,0.0003,5335090,0.6598656464499366,1.746953692428543,15.672650814056396
0.9036,0.9,0.047,0.9636773664296546,0.9639664696395834,0.0003,5228180,0.6658620553236345,1.7455298898265286,15.96340036392212
0.9036,0.9,0.0475,0.9632225160400313,0.9635114827948432,0.0003,5191240,0.6717999688654933,1.74411012419406,15.842643737792969
0.9036,0.9,0.048,0.9627658449027007,0.9630546746561714,0.0003,5107032,0.6776805204142765,1.74269407387561,15.39788818359375
0.9036,0.9,0.0485,0.9623073546964475,0.9625960469028564,0.0003,5031580,0.6835037219843932,1.7412820683944539,15.511584758758545
0.9036,0.9,0.049,0.96184704705169,0.9621356011658054,0.0003,4933676,0.6892726315304718,1.7398737574671381,15.319023847579956
0.9036,0.9,0.0495,0.9613849235504185,0.9616733390274835,0.0003,4818236,0.6949872581262366,1.7384690483353522,15.319787979125977
0.9036,0.9,0.05,0.9609209857262445,0.9612092620219623,0.0003,4699576,0.7006485156159811,1.7370682340443448,15.027559995651245
0.9036,0.9,0.0505,0.960455235064428,0.9607433716349473,0.0003,4607416,0.7062578829824531,1.7356701424529442,15.049604415893555
0.9036,0.9,0.051,0.9599876730018839,0.9602756693037845,0.0003,4531668,0.7118167305632901,1.7342759726678088,14.986678123474121
0.9036,0.9,0.0515,0.9595183009273501,0.9598061564176283,0.0003,4496596,0.7173254459511477,1.7328845950117602,15.656499147415161
0.9036,0.9,0.052,0.9590471201814159,0.9593348343174704,0.0003,4571670,0.7227851346018341,1.7314967280810496,15.535160541534424
0.9036,0.9,0.0525,0.9585741320566958,0.9588617042963128,0.0003,4445552,0.7281970558079041,1.7301118675445648,14.893591403961182
0.9036,0.9,0.053,0.9580993377979533,0.9583867675992926,0.0003,4436926,0.7335619794020805,1.7287296125714962,14.563424110412598
0.9036,0.9,0.0535,0.9576227386022544,0.9579100254238351,0.0003,4300928,0.7388814664492482,1.7273507867845974,14.462621450424194
0.9036,0.9,0.054,0.9571443356191396,0.9574314789198253,0.0003,4308284,0.7441550762741567,1.7259746365442492,14.526573896408081
0.9036,0.9,0.0545,0.9566641299508087,0.956951129189794,0.0003,4155030,0.7493842190223113,1.7246009190860838,14.611218214035034
0.9036,0.9,0.055,0.956182122652331,0.9564689772891267,0.0003,4160614,0.7545705041611004,1.7232303928562334,15.005020380020142
0.9036,0.9,0.0555,0.9556983147318144,0.955985024226234,0.0003,4016718,0.7597133535111383,1.7218622581646508,15.041356563568115
0.9036,0.9,0.056,0.9552127071506503,0.9554992709627955,0.0003,3909898,0.7648148246374148,1.7204964717401823,15.170205116271973
0.9036,0.9,0.0565,0.9547253008237286,0.9550117184139757,0.0003,4128012,0.7698745941733952,1.719133514758286,15.500439167022705
0.9036,0.9,0.057,0.9542360966196565,0.9545223674486424,0.0003,3942784,0.7748941999135877,1.7177726586263367,15.629542350769043
0.9036,0.9,0.0575,0.953745095361004,0.9540312188896123,0.0003,3959302,0.7798743245346023,1.7164143672263634,15.698283910751343
0.9036,0.9,0.058,0.9532522978245436,0.9535382735138909,0.0003,3985602,0.7848155699039382,1.71505821685203,15.481993675231934
0.9036,0.9,0.0585,0.9527577047414945,0.9530435320529169,0.0003,3863638,0.7897179257961379,1.7137040165830588,15.194084644317627
0.9036,0.9,0.059,0.9522613167977715,0.9525469951928108,0.0003,3793738,0.7945827099160259,1.7123523068160826,16.001101970672607
0.9036,0.9,0.0595,0.9517631346342522,0.9520486635746425,0.0003,3777312,0.7994112387525741,1.7110024097795715,15.993926286697388
0.9036,0.9,0.06,0.9512631588470333,0.9515485377946874,0.0003,3784416,0.8042027389495296,1.7096548289631501,15.395488023757935
0.9036,0.9,0.0605,0.9507613899876802,0.9510466184046765,0.0003,3596630,0.8089586557747596,1.708309014036955,14.890723943710327
0.9036,0.9,0.061,0.9502578285635161,0.9505429059120851,0.0003,3603874,0.8136792457507503,1.7069652239859587,15.210043907165527
0.9036,0.9,0.0615,0.9497524750378863,0.9500374007803977,0.0003,3600676,0.8183649429754786,1.7056231430148494,16.228963613510132
0.9036,0.9,0.062,0.9492453298304171,0.9495301034293662,0.0003,3748952,0.8230173799194875,1.7042827774397764,16.821887731552124
0.9036,0.9,0.0625,0.9487363933173195,0.9490210142353147,0.0003,3634182,0.8276353894562494,1.7029443048136166,15.899457454681396
0.9036,0.9,0.063,0.9482256658316476,0.948510133531397,0.0003,3406812,0.8322214793103537,1.7016071468128537,15.562845706939697
0.9036,0.9,0.0635,0.9477131476636019,0.947997461607901,0.0003,3469844,0.836774776539203,1.7002720451213118,16.29952621459961
0.9036,0.9,0.064,0.947198839060794,0.9474829987125123,0.0003,3443908,0.8412956931077887,1.698938458688735,15.985113382339478
0.9036,0.9,0.0645,0.9466827402285521,0.9469667450506207,0.0003,3394124,0.845785541522594,1.6976061941814198,15.822630882263184
0.9036,0.9,0.065,0.946164851330211,0.94644870078561,0.0003,3397500,0.8502452273849489,1.6962756100809502,15.73768949508667
0.9036,0.9,0.0655,0.9456451724874017,0.9459288660391478,0.0003,3293830,0.854673458736774,1.6949458510249897,15.72043228149414
0.9036,0.9,0.066,0.9451237037804057,0.9454072408915397,0.0003,3192098,0.8590724202743939,1.6936181213879782,16.06002187728882
0.9036,0.9,0.0665,0.9446004452483326,0.9448838253819071,0.0003,3245966,0.8634419057248275,1.6922916947406628,21.191222190856934
0.9036,0.9,0.067,0.944075396889555,0.9443586195086219,0.0003,3235266,0.8677822899386034,1.6909664570670935,19.023322105407715
0.9036,0.9,0.0675,0.9435485586619766,0.9438316232295751,0.0003,3191188,0.8720936234715845,1.6896423234514715,18.20242667198181
0.9036,0.9,0.068,0.9430199304833192,0.9433028364624642,0.0003,3200000,0.876377119581776,1.6883194414735414,15.877972602844238
0.9036,0.9,0.0685,0.9424895122314796,0.942772259085149,0.0003,3223020,0.8806323812313467,1.686997901029029,15.856151819229126
0.9036,0.9,0.069,0.9419573037448551,0.9422398909359785,0.0003,3061258,0.8848608192136717,1.6856771898684764,15.629622459411621
0.9036,0.9,0.0695,0.9414233048226334,0.9417057318140801,0.0003,3146822,0.889062718892753,1.684357680104536,15.826525211334229
0.9036,0.9,0.07,0.9408875152251742,0.9411697814797417,0.0003,2996112,0.893237134099478,1.6830390844410945,15.926533460617065
0.9036,0.9,0.0705,0.9403499346743202,0.9406320396547224,0.0003,3073032,0.8973858176360772,1.6817213103755382,16.155632495880127
0.9036,0.9,0.071,0.9398105628537424,0.9400925060225985,0.0003,2876862,0.9015090157890349,1.6804045657593871,15.400469541549683
0.9036,0.9,0.0715,0.9392693994093156,0.9395511802291384,0.0003,2898142,0.9056065310714095,1.6790890497649378,15.595276355743408
0.9036,0.9,0.072,0.9387264439494274,0.9390080618826122,0.0003,3062696,0.9096789246011953,1.6777743441063528,17.24202871322632
0.9036,0.9,0.0725,0.9381816960454205,0.938463150554234,0.0003,2932516,0.9137262373176169,1.6764598961304198,15.668668985366821
0.9036,0.9,0.073,0.9376351552318425,0.937916445778412,0.0003,3046294,0.9177497166078088,1.6751468159170975,15.67430329322815
0.9036,0.9,0.0735,0.9370868210069347,0.9373679470532368,0.0003,2952524,0.9217492009970819,1.6738341635053453,19.264456510543823
0.9036,0.9,0.074,0.936536692832939,0.9368176538407889,0.0003,2791298,0.9257247923708303,1.6725223352928547,17.711610794067383
0.9036,0.9,0.0745,0.9359847701365157,0.9362655655675566,0.0003,3018602,0.929677033560176,1.6712107538175307,18.060134649276733
0.9036,0.9,0.075,0.9354310523091542,0.935711681624847,0.0003,2702528,0.933606219909442,1.6699005101338096,14.943183183670044
0.9036,0.9,0.0755,0.9348755387075108,0.935156001369123,0.0003,2686112,0.9375118807206225,1.668590328618995,14.909778833389282
0.9036,0.9,0.076,0.9343182286538686,0.9345985241224647,0.0003,2840950,0.9413962800492007,1.667280932238791,17.013148069381714
0.9036,0.9,0.0765,0.9337591214365366,0.9340392491729675,0.0003,2608614,0.9452577914089043,1.6659719147094547,15.322839736938477
0.9036,0.9,0.077,0.933198216310269,0.933478175775162,0.0003,2799124,0.9490976513258862,1.6646638096061368,15.069325923919678
0.9036,0.9,0.0775,0.9326355124966855,0.9329153031504345,0.0003,2774056,0.9529154018940127,1.663355835959198,15.023064613342285
0.9036,0.9,0.078,0.9320710091847362,0.9323506304874916,0.0003,2646794,0.9567129169178321,1.6620482543699868,17.044416189193726
0.9036,0.9,0.0785,0.9315047055310639,0.9317841569427232,0.0003,2747206,0.9604885107746313,1.6607411391859366,15.939256429672241
0.9036,0.9,0.079,0.9309366006605598,0.931215881640758,0.0003,2521390,0.9642439594609389,1.6594342887390396,14.582690000534058
0.9036,0.9,0.0795,0.9303666936667205,0.9306458036748205,0.0003,2623134,0.9679785260965106,1.6581273658526596,14.596767663955688
0.9036,0.9,0.08,0.9297949836121644,0.930073922107248,0.0003,2397624,0.9716932868988906,1.6568211935652253,14.936130285263062
0.9036,0.9,0.0805,0.9292214695290794,0.929500235969938,0.0003,2740282,0.9753879273096178,1.6555154478575047,15.013278484344482
0.9036,0.9,0.081,0.9286461504196972,0.9289247442648231,0.0003,2609878,0.97906275704417,1.6542095718497496,15.00533390045166
0.9036,0.9,0.0815,0.9280690252567715,0.9283474459643485,0.0003,2433100,0.982718201852738,1.6529041411530305,14.293320417404175
0.9036,0.9,0.082,0.9274900929840747,0.9277683400119698,0.0003,2544654,0.9863541102941834,1.651598739314711,14.617573738098145
0.9036,0.9,0.0825,0.9269093525168637,0.9271874253226187,0.0003,2411980,0.9899709996505486,1.6502932837132844,16.39158582687378
0.9036,0.9,0.083,0.9263268027423959,0.9266047007832185,0.0003,2468652,0.9935695709468539,1.648987925390322,14.636230230331421
0.9036,0.9,0.0835,0.9257424425204315,0.9260201652531875,0.0003,2488486,0.9971491126824508,1.647683254632488,14.652974605560303
0.9036,0.9,0.084,0.9251562706837448,0.9254338175649499,0.0003,2619762,1.000710710162412,1.646377740282721,15.220445156097412
0.9036,0.9,0.0845,0.9245682860386137,0.9248456565244253,0.0003,2406718,1.0042551364915047,1.6450727510370464,15.317955017089844
0.9036,0.9,0.085,0.9239784873653265,0.9242556809115361,0.0003,2474046,1.0077805260237516,1.643767895473457,14.560311317443848
0.9036,0.9,0.0855,0.923386873418754,0.9236638894807796,0.0003,2533102,1.0112886656208275,1.6424624889605757,15.033128023147583
0.9036,0.9,0.086,0.9227934429288376,0.9230702809617162,0.0003,2347204,1.0147798937367434,1.641157316425094,14.709971904754639
0.9036,0.9,0.0865,0.9221981946011162,0.9224748540594965,0.0003,2363338,1.0182536481984306,1.6398519943342145,14.557056427001953
0.9036,0.9,0.087,0.9216011271172825,0.9218776074554176,0.0003,2172030,1.021709612608283,1.6385463762841646,14.40194034576416
0.9036,0.9,0.0875,0.9210022391356748,0.9212785398074155,0.0003,2311522,1.0251493640636085,1.6372408931671711,15.311739206314087
0.9036,0.9,0.088,0.9204015292918603,0.9206776497506478,0.0003,2403692,1.0285730489717984,1.635934895198451,14.847864627838135
0.9036,0.9,0.0885,0.9197989961991367,0.9200749358979965,0.0003,2234886,1.031979689741009,1.634628723456669,14.467578172683716
0.9036,0.9,0.089,0.9191946384491015,0.9194703968406363,0.0003,2402208,1.0353708154001637,1.633322521380886,14.73017692565918
0.9036,0.9,0.0895,0.9185884546121765,0.9188640311485602,0.0003,2234934,1.0387449673378522,1.6320157774337964,15.336352586746216
0.9036,0.9,0.09,0.9179804432381546,0.918255837371126,0.0003,2392930,1.0421041078844666,1.6307089814271634,14.852890253067017
0.9036,0.9,0.0905,0.9173706028567439,0.9176458140376008,0.0003,2072508,1.0454476810417248,1.6294012812680365,14.34231162071228
0.9036,0.9,0.091,0.9167589319781371,0.9170339596577305,0.0003,2436924,1.0487758937431702,1.6280940029023496,14.634418487548828
0.9036,0.9,0.0915,0.9161454290934987,0.9164202727222267,0.0003,2455542,1.0520879510201235,1.6267858607994239,15.105016946792603
0.9036,0.9,0.092,0.9155300926755554,0.9158047517033581,0.0003,2228028,1.055385512935017,1.6254772386709497,14.767886877059937
0.9036,0.9,0.0925,0.9149129211791287,0.9151873950554824,0.0003,2371736,1.0586684130623083,1.624168240333509,15.135913848876953
0.9036,0.9,0.093,0.9142939130416566,0.9145682012155691,0.0003,2249582,1.061936705565973,1.6228591028376693,14.635725021362305
0.9036,0.9,0.0935,0.9136730666837634,0.9139471686037685,0.0003,2303938,1.0651900546364317,1.6215492517383872,14.573653221130371
0.9036,0.9,0.094,0.9130503805098283,0.9133242956239812,0.0003,2298360,1.068429642844591,1.62023852314495,15.067557573318481
0.9036,0.9,0.0945,0.912425852908337,0.9126995806642094,0.0003,2419084,1.0716548941390325,1.6189271087402106,14.776421308517456
0.9036,0.9,0.095,0.9117994822526868,0.9120730220973626,0.0003,2313532,1.0748658793802632,1.617615564275281,15.17549204826355
0.9036,0.9,0.0955,0.9111712669014467,0.9114446182815171,0.0003,2120354,1.0780632389662954,1.6163029757640273,14.403379678726196
0.9036,0.9,0.096,0.9105412051992224,0.9108143675607822,0.0003,2004224,1.0812468596225728,1.6149904954765395,14.090488910675049
0.9036,0.9,0.0965,0.9099092954766754,0.9101822682653185,0.0003,2283398,1.0844167276423613,1.6136771814944622,14.43825364112854
0.9036,0.9,0.097,0.909275536051518,0.9095483187123334,0.0003,2194318,1.0875734050274282,1.6123626774213615,14.07314658164978
0.9036,0.9,0.0975,0.9086399252287602,0.9089125172063288,0.0003,2184694,1.0907171618609584,1.6110479290151674,14.23861837387085
0.9036,0.9,0.098,0.9080024613012988,0.9082748620396892,0.0003,2165940,1.0938474485171061,1.6097318818564084,14.015067338943481
0.9036,0.9,0.0985,0.907363142550386,0.9076353514931511,0.0003,2054746,1.0969656172926003,1.6084156676229309,14.144657373428345
0.9036,0.9,0.099,0.9067219672461305,0.9069939838363044,0.0003,2008036,1.100069850334094,1.6070981813072673,14.007834434509277
0.9036,0.9,0.0995,0.9060789336479718,0.9063507573280661,0.0003,2128142,1.1031622609867024,1.6057803036533402,14.185825109481812
0.9036,0.9,0.1,0.9054340400052034,0.9057056702172049,0.0003,2114534,1.1062429794218938,1.604461197237308,14.447813272476196
0.9036,0.9,0.1005,0.9047872845573057,0.9050587207426729,0.0003,1977970,1.1093114715614882,1.6031411051541906,13.385646343231201
0.9036,0.9,0.101,0.9041386655347206,0.904409907134381,0.0003,2225688,1.1123659286586454,1.601820349406424,14.04996395111084
0.9036,0.9,0.1015,0.9034881811588252,0.9037592276131728,0.0003,2119754,1.1154094149378675,1.6004988773836768,13.905152320861816
0.9036,0.9,0.102,0.9028358296428043,0.9031066803916971,0.0003,1836044,1.1184413162724514,1.599175842727371,13.454612493515015
0.9036,0.9,0.1025,0.9021816091919459,0.9024522636747034,0.0003,1904500,1.1214616595191593,1.5978526622386744,13.329318761825562
0.9036,0.9,0.103,0.9015255180039488,0.9017959756593499,0.0003,1937030,1.124470797699829,1.5965275808365027,14.042255878448486
0.9036,0.9,0.1035,0.9008675542695356,0.9011378145358164,0.0003,2011306,1.1274678241538179,1.5952026059386943,13.635530233383179
0.9036,0.9,0.104,0.9002077161727718,0.9004777784876237,0.0003,2139866,1.1304538677659752,1.5938754095550933,14.133389472961426
0.9036,0.9,0.1045,0.8995460018913881,0.8998158656919555,0.0003,1834882,1.133429150058108,1.5925477468746243,13.613287687301636
0.9036,0.9,0.105,0.8988824095973073,0.8991520743201864,0.0003,1958500,1.1363937556079258,1.5912189559380407,13.611436128616333
